NID,제목,URL,콘텐츠 타입,ITEM 분류,공공누리,디스크렙션,시기분류,종간콘텐츠 여부,주제분류,핵심 키워드
269,서울의 인구피라미드,/node/269,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
270,성별 인구구조,/node/270,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
271,연령별 인구구조,/node/271,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
272,학령인구의 변화,/node/272,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
273,교육수준별 인구구조,/node/273,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
274,생산가능인구와 피부양인구,/node/274,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
275,혼인 인구의 변화,/node/275,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
276,외국인 인구,/node/276,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
277,가구구조의 변화,/node/277,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
278,가구소득,/node/278,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
279,1인 가구,/node/279,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
280,노인가구,/node/280,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
281,이혼가구,/node/281,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
282,다문화가구,/node/282,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
283,정책적 시사점,/node/283,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 인구,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
284,경제통계의 의의와 활용,/node/284,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 경제,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,산업경제,
285,경제 및 산업 지표의 선정,/node/285,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 경제,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2010년대, 2000년대",예,산업경제,
286,지표로 본 서울경제,/node/286,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 경제,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2010년대, 2000년대",예,산업경제,
287,서울경제의 5대특성,/node/287,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 경제,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2010년대, 2000년대",예,산업경제,
288,서울의 산업구조,/node/288,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 경제,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2010년대, 2000년대",예,산업경제,
289,6대 전략산업의 특성,/node/289,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 경제,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2010년대, 2000년대",예,산업경제,
290,소매업,/node/290,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 경제,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2010년대, 2000년대",예,산업경제,
291,자영업,/node/291,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 경제,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2010년대, 2000년대",예,산업경제,
292,프랜차이즈,/node/292,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 경제,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2010년대, 2000년대",예,산업경제,
293,정책적 시사점,/node/293,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 경제,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,산업경제,
294,교통통계의 의의와 활용,/node/294,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
295,교통통계의 선정,/node/295,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
296,목적통행,/node/296,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
297,수단통행,/node/297,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
298,지하철,/node/298,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
299,버스,/node/299,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
300,보행,/node/300,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
301,자전거,/node/301,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
302,승용차,/node/302,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
303,택시,/node/303,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
304,주차,/node/304,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
305,교통사고,/node/305,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
306,도로시설,/node/306,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
307,교통부문 에너지 및 환경,/node/307,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
308,정책적 시사점,/node/308,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 교통,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
309,주택통행의 의의와 활용,/node/309,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
310,주택통계의 선정,/node/310,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
311,주택재고,/node/311,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
312,주택공급,/node/312,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
313,주택가격 동향,/node/313,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
314,일반현황,/node/314,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
315,저소득가구의 주거실태,/node/315,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
316,1인 가구의 주거실태,/node/316,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
317,고령가구의 주거실태,/node/317,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
318,청년가구의 주거실태,/node/318,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
319,서울↔인천·경기 인구 이동,/node/319,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
320,전출입가구 이동 네트워크,/node/320,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
321,서울 전출입 가구의 특성,/node/321,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
322,30대 청년가구의 전출입 특성,/node/322,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
323,60대 이상 고령가구의 전출입 특성,/node/323,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
324,광역생활권 가구 현황과 특성,/node/324,데이터로 본 서울(콘텐츠),통계로 본 서울 > 통계로 본 서울 주거,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
325,Population Growth,/node/325,데이터로 본 서울(콘텐츠),통계로 본 서울 > Seoul Statistical Series (영문판),제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
326,Demographics,/node/326,데이터로 본 서울(콘텐츠),통계로 본 서울 > Seoul Statistical Series (영문판),제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
327,Household Structure,/node/327,데이터로 본 서울(콘텐츠),통계로 본 서울 > Seoul Statistical Series (영문판),제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
328,The Economy of Seoul,/node/328,데이터로 본 서울(콘텐츠),통계로 본 서울 > Seoul Statistical Series (영문판),제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,산업경제,
329,Industries in Seoul,/node/329,데이터로 본 서울(콘텐츠),통계로 본 서울 > Seoul Statistical Series (영문판),제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,산업경제,
330,Person Trips,/node/330,데이터로 본 서울(콘텐츠),통계로 본 서울 > Seoul Statistical Series (영문판),제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
331,Public Transportation,/node/331,데이터로 본 서울(콘텐츠),통계로 본 서울 > Seoul Statistical Series (영문판),제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
332,Sustainable Transportation,/node/332,데이터로 본 서울(콘텐츠),통계로 본 서울 > Seoul Statistical Series (영문판),제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
333,Private Transportation,/node/333,데이터로 본 서울(콘텐츠),통계로 본 서울 > Seoul Statistical Series (영문판),제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
334,Others,/node/334,데이터로 본 서울(콘텐츠),통계로 본 서울 > Seoul Statistical Series (영문판),제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,교통,
335,Housing in Seoul,/node/335,데이터로 본 서울(콘텐츠),통계로 본 서울 > Seoul Statistical Series (영문판),제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
336,Residential Conditions of Seoul Citizens,/node/336,데이터로 본 서울(콘텐츠),통계로 본 서울 > Seoul Statistical Series (영문판),제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
337,Residential Mobility within the Seoul Metropolitan Area,/node/337,데이터로 본 서울(콘텐츠),통계로 본 서울 > Seoul Statistical Series (영문판),제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,주택,
338,인구개괄,/node/338,데이터로 본 서울(콘텐츠),지표로 본 서울 > 지표로 본 서울 2010,제 4유형 : 출처표시 + 상업적 이용금지 + 변경금지,,"1990년대 이전, 2000년대, 2010년대",예,인구가구,
